taxonID,taxonomicStatus,taxonRank,scientificName,scientificNameAuthorship,parentNameUsageID,kingdom,phylum,class,order,family,genus,determined
9Y755,synonym,species,Opuntia joconostl,F. A. C. Weber ex Diguet,69B3,Plantae,Tracheophyta,Magnoliopsida,Caryophylla,Cactaceae ,Opuntia ,True
3B6WD,synonym,species,Eriosyce sandillon,(Gay) Phil.,62RP4,Plantae,Tracheophyta,Magnoliopsida,Caryophylla,Cactaceae ,Eriosyce ,True
55CBL,synonym,species,Tephrocactus ignescens,(Vaupel) Backeb.,3XCL,Plantae,Tracheophyta,Magnoliopsida,Caryophylla,Cactaceae ,Cumulopuntia,True
9YTJZ,synonym,variety,Cereus chiloensis var. polygonus ,Salm-Dyck,6Q669,Plantae,Tracheophyta,Magnoliopsida,Caryophylla,Cactaceae ,Leucostele ,True
5T54M,synonym,unranked,Acantholobivia ,Backeb.,93LST,Plantae,Tracheophyta,Magnoliopsida,Caryophylla,Cactaceae ,,True
5N94T,synonym,variety,Copiapoa cinerea var. haseltonian,(Backeb.) N. P. Taylor,3TP8,Plantae,Tracheophyta,Magnoliopsida,Caryophylla,Cactaceae ,Copiapoa,True
38KGW,synonym,species,Echinopsis nigra ,Backeb.,5TC7J,Plantae,Tracheophyta,Magnoliopsida,Caryophylla,Cactaceae ,Lobivia,True
9XTDL,ambiguous synonym,species,Cereus coquimbanus ,DC.,6Q669,Plantae,Tracheophyta,Magnoliopsida,Caryophylla,Cactaceae ,Leucostele ,True
6S8HD,synonym,species,Neochilenia neoreichei ,Backeb.,3B6W5,Plantae,Tracheophyta,Magnoliopsida,Caryophylla,Cactaceae ,Eriosyce ,True
B88PD,accepted,subspecies,Eriosyce napina subsp. lembckei ,Katt.,3B6W5,Plantae,Tracheophyta,Magnoliopsida,Caryophylla,Cactaceae ,Eriosyce ,True
7M9FF,synonym,variety,Neoporteria recondita var. residua,(F. Ritter & Buining) A. E. Hoffm.,62RP4,Plantae,Tracheophyta,Magnoliopsida,Caryophylla,Cactaceae ,Eriosyce ,True
9YVKD,synonym,variety,Echinocactus exsculptus var. foveolatus,(Haage ex Pfeiff.) Salm-Dyck,62RP4,Plantae,Tracheophyta,Magnoliopsida,Caryophylla,Cactaceae ,Eriosyce ,True
9YSYD,synonym,variety,Borzicactus hempelianus var. spinosissimus,(F. Ritter) Donald,69K5,Plantae,Tracheophyta,Magnoliopsida,Caryophylla,Cactaceae ,Oreocereus,True
46QYB,synonym,species,Neoporteria eriosyzoides,(F. Ritter) Donald & G. D. Rowley,62RP4,Plantae,Tracheophyta,Magnoliopsida,Caryophylla,Cactaceae ,Eriosyce ,True
69K5,accepted,genus,Oreocereus,(A. Berger) Riccob.,93LST,Plantae,Tracheophyta,Magnoliopsida,Caryophylla,Cactaceae ,Oreocereus,False
47CJZ,synonym,species,Nichelia fusca,(Muehlenpf.) Bullock,3B6W9,Plantae,Tracheophyta,Magnoliopsida,Caryophylla,Cactaceae ,Eriosyce ,True
46QZQ,synonym,species,Neoporteria rapifera,F. Ritter & Y. Itô,62RP4,Plantae,Tracheophyta,Magnoliopsida,Caryophylla,Cactaceae ,Eriosyce ,True
5N955,synonym,variety,Copiapoa coquimbana var. pendulina,(F. Ritter) A. E. Hoffm.,3TP8,Plantae,Tracheophyta,Magnoliopsida,Caryophylla,Cactaceae ,Copiapoa,True
72TCC,accepted,species,Maihueniopsis leonc,(Werderm.) F. Ritter ex P. C. Guerrero & Helmut Walter,5K96,Plantae,Tracheophyta,Magnoliopsida,Caryophylla,Cactaceae ,Maihueniopsis ,True
5N95R,synonym,variety,Copiapoa marginata var. bridges,(Pfeiff.) A. E. Hoffm.,3TP8,Plantae,Tracheophyta,Magnoliopsida,Caryophylla,Cactaceae ,Copiapoa,True
7D267,synonym,species,Trichocereus fulvilanus,F. Ritter,5TC39,Plantae,Tracheophyta,Magnoliopsida,Caryophylla,Cactaceae ,Leucostele ,True
5R39Q,synonym,variety,Pyrrhocactus horridus var. robustus,(F. Ritter) F. Ritter,62RP4,Plantae,Tracheophyta,Magnoliopsida,Caryophylla,Cactaceae ,Eriosyce ,True
5N958,synonym,variety,Copiapoa dealbata var. carrizalensis,(F. Ritter) A. E. Hoffm.,3TP8,Plantae,Tracheophyta,Magnoliopsida,Caryophylla,Cactaceae ,Copiapoa,True
5W3DP,synonym,species,Arequipa leucotricha,(Phil.) Britton & Rose,69K5,Plantae,Tracheophyta,Magnoliopsida,Caryophylla,Cactaceae ,Oreocereus,True
5N94N,accepted,variety,Copiapoa cinerea var. columna-al,(F. Ritter) Backeb.,5ZZ2V,Plantae,Tracheophyta,Magnoliopsida,Caryophylla,Cactaceae ,Copiapoa,True
5N94M,synonym,variety,Copiapoa cinerascens var. intermedia,F. Ritter,3TP8,Plantae,Tracheophyta,Magnoliopsida,Caryophylla,Cactaceae ,Copiapoa,True
3B6WP,accepted,species,Eriosyce tenebric,(F. Ritter) Katt.,62RP4,Plantae,Tracheophyta,Magnoliopsida,Caryophylla,Cactaceae ,Eriosyce ,True
9Z44K,synonym,form,Neoporteria napina f. spinosior,(Backeb.) Donald & G. D. Rowley,3B6W5,Plantae,Tracheophyta,Magnoliopsida,Caryophylla,Cactaceae ,Eriosyce ,True
B287P,synonym,species,Chilenia thiebautiana ,Backeb.,62RP4,Plantae,Tracheophyta,Magnoliopsida,Caryophylla,Cactaceae ,Eriosyce ,True
B2FKX,synonym,variety,Pterocactus australis var. arnoldianus ,Backeb.,74MY,Plantae,Tracheophyta,Magnoliopsida,Caryophylla,Cactaceae ,Pterocactus,True
55CBR,synonym,species,Tephrocactus longiarticulatus ,Backeb.,3XCL,Plantae,Tracheophyta,Magnoliopsida,Caryophylla,Cactaceae ,Cumulopuntia,True
3B6V4,accepted,species,Eriosyce castan,(F. Ritter) P. C. Guerrero & Helmut Walter,62RP4,Plantae,Tracheophyta,Magnoliopsida,Caryophylla,Cactaceae ,Eriosyce ,True
5W3D6,synonym,species,Arequipa rettigii,(Quehl) Oehme,69K5,Plantae,Tracheophyta,Magnoliopsida,Caryophylla,Cactaceae ,Oreocereus,True
3CCL6,accepted,species,Eulychnia breviflora ,Phil.,4FVL,Plantae,Tracheophyta,Magnoliopsida,Caryophylla,Cactaceae ,Eulychnia ,True
6SSQD,accepted,species,Oreocereus hempelianus,(Gürke) D. R. Hunt,69K5,Plantae,Tracheophyta,Magnoliopsida,Caryophylla,Cactaceae ,Oreocereus,True
5T9XZ,synonym,unranked,Friesia,Fric ex Kreuz.,93LST,Plantae,Tracheophyta,Magnoliopsida,Caryophylla,Cactaceae ,,True
4QVMC,synonym,species,Pyrrhocactus chaniarensis,F. Ritter,62RP4,Plantae,Tracheophyta,Magnoliopsida,Caryophylla,Cactaceae ,Eriosyce ,True
7BQJW,synonym,species,Tephrocactus camach,(Espinosa) Backeb.,5K96,Plantae,Tracheophyta,Magnoliopsida,Caryophylla,Cactaceae ,Maihueniopsis ,True
5Q9ZX,synonym,variety,Neoporteria jussieui var. wagenknech,(F. Ritter) A. E. Hoffm.,62RP4,Plantae,Tracheophyta,Magnoliopsida,Caryophylla,Cactaceae ,Eriosyce ,True
Y4FF,synonym,species,Copiapoa longispina,F. Ritter,Y4F6,Plantae,Tracheophyta,Magnoliopsida,Caryophylla,Cactaceae ,Copiapoa,True
5N95Q,accepted,variety,Copiapoa hypogaea var. montan,(F. Ritter) G. J. Charles,Y4F7,Plantae,Tracheophyta,Magnoliopsida,Caryophylla,Cactaceae ,Copiapoa,True
6DVTD,synonym,species,Echinocactus echinoides,Lem. ex Salm-Dyck,3TP8,Plantae,Tracheophyta,Magnoliopsida,Caryophylla,Cactaceae ,Copiapoa,True
5N95X,synonym,variety,Copiapoa serpentisulcata var. castanea,F. Ritter,3TP8,Plantae,Tracheophyta,Magnoliopsida,Caryophylla,Cactaceae ,Copiapoa,True
6T3JF,synonym,species,Opuntia boliviensis ,Backeb.,7N9RM,Plantae,Tracheophyta,Magnoliopsida,Caryophylla,Cactaceae ,Airampoa ,True
7C2JM,synonym,species,Tephrocactus archiconoideus,(F. Ritter) G. D. Rowley,5K96,Plantae,Tracheophyta,Magnoliopsida,Caryophylla,Cactaceae ,Maihueniopsis ,True
8MP55,synonym,subspecies,Eulychnia saint-pieana subsp. tenuis,(F. Ritter) Guiggi,4FVL,Plantae,Tracheophyta,Magnoliopsida,Caryophylla,Cactaceae ,Eulychnia ,True
6X8TM,synonym,species,Rodentiophila atacamensis,F. Ritter & Y. Itô,62RP4,Plantae,Tracheophyta,Magnoliopsida,Caryophylla,Cactaceae ,Eriosyce ,True
9ZXX3,synonym,variety,Echinocactus jussieui var. cristatus ,Rümpler,62RP4,Plantae,Tracheophyta,Magnoliopsida,Caryophylla,Cactaceae ,Eriosyce ,True
7BQJX,synonym,species,Tephrocactus atacamensis,(Phil.) Backeb.,5K96,Plantae,Tracheophyta,Magnoliopsida,Caryophylla,Cactaceae ,Maihueniopsis ,True
9YYLZ,synonym,variety,Neochilenia paucicostata var. viridis,(F. Ritter) Backeb.,3B6W9,Plantae,Tracheophyta,Magnoliopsida,Caryophylla,Cactaceae ,Eriosyce ,True
6R5CG,accepted,species,Maihueniopsis colorea,(F. Ritter) F. Ritter,5K96,Plantae,Tracheophyta,Magnoliopsida,Caryophylla,Cactaceae ,Maihueniopsis ,True
9XWZB,synonym,species,Echinocactus guyannensis ,Pfeiff.,62RP4,Plantae,Tracheophyta,Magnoliopsida,Caryophylla,Cactaceae ,Eriosyce ,True
